entrez_id_human,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO,median_exp,mean_exp,count_exp
3338,57431.0,,,67.0675,72.67334528301886,53.0
80331,13002.0,1.0,2.0,41.0712,49.97692641509433,53.0
85479,66326.0,,1.0,0.0287572,1.2654492226415095,1.0
285126,231098.0,,1.0,0.0628977,1.1208243943396228,1.0
9829,72685.0,1.0,1.0,1.81192,12.382674358490565,14.0
7266,56354.0,,1.0,47.8295,48.002299999999984,53.0
22826,68598.0,,1.0,63.8482,61.700452830188674,53.0
23234,108671.0,,1.0,10.7236,11.109554339622637,30.0
83544,105000.0,1.0,2.0,5.03239,5.2416068301886805,3.0
10126,54152.0,1.0,1.0,15.5246,17.125902264150948,44.0
7802,75563.0,,,7.16685,9.58681805283019,15.0
1773,13419.0,1.0,2.0,3.90828,5.197162773584906,5.0
1774,69537.0,,0.0,12.6222,12.292407735849055,33.0
1775,66705.0,,2.0,2.43223,6.672160188679247,5.0
1776,13421.0,2.0,2.0,1.98463,6.405997101886792,8.0
1777,13423.0,1.0,2.0,40.8974,36.518362264150944,53.0
58511,56629.0,,1.0,0.134074,0.2978846490566037,0.0
373863,213236.0,,2.0,,,
92737,227325.0,,1.0,3.07396,22.449834650943405,16.0
144132,77505.0,0.0,1.0,4.65744,5.318455094339623,3.0
728489,52838.0,,,4.77075,5.220283962264151,0.0
1759,13429.0,1.0,2.0,11.6185,42.57965873584905,29.0
10059,74006.0,2.0,2.0,35.4755,35.42269415094339,51.0
1785,13430.0,2.0,2.0,53.4647,51.76934528301888,53.0
26052,103967.0,,1.0,2.07153,6.63921814528302,13.0
23268,71972.0,0.0,2.0,11.1686,11.902453962264149,29.0
1786,13433.0,1.0,2.0,17.7684,20.604149245283022,39.0
1788,13435.0,2.0,2.0,7.23822,8.379029433962263,13.0
1789,13436.0,2.0,2.0,1.25026,1.9072312830188682,1.0
29947,54427.0,,2.0,0.0,0.015979786792452832,0.0
23549,13437.0,,1.0,40.1235,37.47789811320755,53.0
10591,381101.0,,,40.4601,42.48088679245284,53.0
1791,21673.0,,1.0,0.0,0.029822533962264152,0.0
116092,76233.0,,1.0,30.1725,28.813367924528293,52.0
30836,99480.0,,,14.9685,13.433333018867925,37.0
8448,13446.0,,1.0,1.61521,8.393594184905663,9.0
8447,13447.0,,0.0,7.16849,13.583719094339623,20.0
390213,60425.0,,,1.51235,2.5637334905660376,0.0
1793,330662.0,,2.0,27.6599,27.34528113018868,45.0
55619,210293.0,,1.0,4.86364,7.849123245283017,12.0
139818,75974.0,,1.0,4.81937,10.844427981132078,23.0
1794,94176.0,1.0,2.0,2.32208,5.977534169811318,4.0
1795,208869.0,1.0,1.0,3.31832,8.698751264150943,19.0
9732,238130.0,,1.0,6.28009,7.6763243773584895,14.0
80005,68813.0,,1.0,6.65241,8.418279905660377,15.0
57572,319899.0,2.0,1.0,22.4576,22.614263773584906,36.0
85440,67299.0,1.0,2.0,5.3371,5.823931886792453,6.0
81704,76088.0,1.0,1.0,3.56377,5.826017783018868,7.0
23348,105445.0,,1.0,12.8813,14.906996226415094,34.0
83475,102115.0,1.0,2.0,14.6226,15.658149056603767,48.0
1796,13448.0,,2.0,7.56539,9.390055735849055,24.0
9046,13449.0,,1.0,3.74877,6.4672498094339606,7.0
79930,27261.0,,1.0,3.96424,9.033902830188683,5.0
55715,114255.0,,0.0,14.6784,17.527914339622644,37.0
55816,76829.0,,,1.93135,3.9361375358490567,6.0
220164,623279.0,,0.0,1.17563,3.1898571905660376,5.0
285489,231134.0,1.0,2.0,1.03979,4.106332283018868,8.0
22845,227697.0,2.0,1.0,11.6237,12.264046981132081,34.0
57171,57170.0,,,12.2241,13.08505924528302,36.0
29980,60364.0,1.0,0.0,11.6199,12.587887547169814,30.0
23033,320615.0,,1.0,,,
9980,70028.0,,1.0,,,
84444,208266.0,,2.0,12.9306,16.330376415094342,36.0
1798,13478.0,2.0,1.0,25.5325,24.21752452830189,46.0
25911,226162.0,,2.0,15.0432,18.615449999999996,41.0
1800,13479.0,,,0.364391,13.564937666037736,5.0
64174,319446.0,,,1.05952,2.1879133000000004,2.0
64180,71854.0,,1.0,0.113517,2.3818914132075473,1.0
8193,29861.0,,0.0,0.285573,4.075575618867924,10.0
5977,19708.0,2.0,2.0,39.285,42.92749245283018,53.0
8110,70127.0,,1.0,1.10719,2.4687733584905645,3.0
1801,116905.0,1.0,2.0,28.36,30.378955849056613,49.0
1802,67728.0,1.0,0.0,17.8064,17.524994150943396,45.0
51611,69740.0,1.0,,10.9317,12.451300566037734,34.0
89978,66632.0,,1.0,1.51947,1.595934528301887,0.0
92715,67228.0,,,17.0352,18.978545471698112,41.0
8813,13480.0,2.0,1.0,50.869,47.00323962264149,53.0
8818,13481.0,2.0,1.0,39.5237,39.69849320754717,52.0
54344,68563.0,1.0,0.0,49.8742,50.15397735849056,53.0
57628,269109.0,,,0.155521,1.741848161886792,2.0
10072,75221.0,,2.0,14.0688,14.841369811320751,39.0
1803,13482.0,,2.0,1.8248,5.4881241905660385,9.0
1804,13483.0,1.0,0.0,1.30723,11.771678086792452,17.0
29952,83768.0,,,113.207,119.23478301886793,53.0
54878,74388.0,,1.0,11.3996,11.015727547169814,33.0
91039,224897.0,1.0,2.0,24.7767,21.008506792452835,42.0
151871,73703.0,,1.0,0.0,0.1214244641509434,0.0
359787,73708.0,,2.0,0.0,0.01814643396226415,0.0
55211,73693.0,,1.0,0.0214094,0.1760017786792453,0.0
1805,56429.0,,1.0,33.7529,99.02186494339624,35.0
23333,244745.0,,1.0,9.0401,10.5321020754717,21.0
147991,233115.0,,1.0,8.35323,8.947646981132076,20.0
286148,381510.0,,,8.4628,8.720036226415095,20.0
84661,66310.0,,1.0,34.8288,35.25905849056604,53.0
1806,99586.0,1.0,1.0,10.3633,11.407201094339623,27.0
1807,64705.0,1.0,,0.167663,4.017874216981132,3.0
1808,12934.0,,0.0,46.3113,66.0044333962264,49.0
1809,22240.0,,1.0,43.1773,73.23707132075474,46.0
10570,26757.0,,0.0,2.27985,8.726172886792455,16.0
56896,65254.0,1.0,1.0,0.0359291,10.74112026886793,14.0
165545,93838.0,,,0.167537,1.3572856358490566,2.0
1810,13486.0,,,10.4224,10.594300188679242,30.0
55332,71712.0,,1.0,11.7533,11.382971320754717,30.0
128338,67171.0,1.0,0.0,26.2826,25.413286415094344,45.0
10589,66556.0,,1.0,124.915,138.7691037735849,53.0
374946,70433.0,,1.0,0.0820968,0.29734432113207543,0.0
92749,381738.0,1.0,2.0,0.118341,1.573325313207547,1.0
83450,74665.0,,1.0,1.88917,3.3652570000000006,3.0
84229,330830.0,,1.0,0.0903265,1.613513300943396,1.0
1812,13488.0,,2.0,0.29059,2.188783510943396,3.0
1813,13489.0,1.0,2.0,0.474721,5.147596350943393,5.0
1814,13490.0,1.0,2.0,0.0,0.09327188603773585,0.0
1815,13491.0,1.0,1.0,2.04817,2.543867339622642,0.0
1816,13492.0,1.0,1.0,0.0220644,0.26586929245283025,0.0
4733,13494.0,,1.0,44.3212,48.632852830188675,53.0
1819,13495.0,,1.0,27.7752,25.638917924528307,52.0
644168,107751.0,,1.0,0.0,0.11467768301886791,0.0
29102,14000.0,,2.0,18.1517,18.523071509433965,43.0
1821,13497.0,,0.0,0.636043,6.6849943377358505,4.0
1823,13505.0,,1.0,0.060499,9.291621250943397,2.0
1824,13506.0,1.0,1.0,0.699493,5.4708269,3.0
1825,13507.0,1.0,1.0,0.148589,16.96986933396226,5.0
1826,13508.0,,2.0,0.0338088,1.3872093088679245,0.0
57453,114873.0,,1.0,1.28828,2.751625196792453,1.0
79075,72107.0,,1.0,2.52217,3.147348490566039,1.0
29940,212898.0,2.0,1.0,7.22618,9.105270264150942,20.0
92126,319901.0,,0.0,3.39113,4.421138833962265,3.0
1829,13511.0,1.0,2.0,3.00483,7.685012422641511,16.0
1830,13512.0,1.0,2.0,0.0603387,15.661837843396224,4.0
147409,16769.0,1.0,2.0,0.0,0.0426853420754717,0.0
79980,66934.0,,,9.14053,9.482573962264151,22.0
1832,109620.0,2.0,2.0,4.59204,78.32992920754717,19.0
1834,666279.0,1.0,2.0,0.0,0.005558596415094339,0.0
667,13518.0,2.0,2.0,25.605,30.02036094339623,48.0
11034,56431.0,,1.0,187.848,375.53499056603783,53.0
25778,213452.0,1.0,0.0,10.7053,10.4015441509434,28.0
92675,66044.0,,,16.3405,15.956152075471703,44.0
112487,328092.0,,,7.59113,7.560478679245283,7.0
401124,100322896.0,,,0.0961373,0.2599912339622642,0.0
51514,76843.0,,1.0,0.222331,1.649690647169811,2.0
1837,13527.0,1.0,2.0,7.93607,19.538132471698113,25.0
1838,13528.0,,1.0,6.96061,10.336508301886793,18.0
84062,94245.0,1.0,2.0,15.3006,15.5494,45.0
56986,69185.0,,,3.82631,4.876974905660378,4.0
285605,68857.0,,,2.15663,2.380112452830189,0.0
1840,14357.0,,2.0,5.30668,9.94261461509434,21.0
113878,74198.0,,,10.2916,11.359398679245283,28.0
196403,80904.0,,0.0,43.1439,53.884479811320745,50.0
151636,209200.0,,1.0,15.4661,13.910134716981132,32.0
23220,207521.0,,2.0,11.0983,15.100179415094342,28.0
1841,21915.0,1.0,,14.9608,15.115800566037734,37.0
344595,68190.0,,,3.09413,4.199204056603774,3.0
53905,99439.0,,,1.48114,15.732227943396222,10.0
50506,214593.0,1.0,2.0,0.475361,4.643483020754717,3.0
90527,213696.0,,,0.501754,10.18745246981132,8.0
405753,66811.0,1.0,2.0,0.0970516,1.105404903773585,1.0
64118,68730.0,,,62.5651,58.36056603773584,53.0
54920,66369.0,,1.0,6.37121,7.814743773584905,8.0
56931,224907.0,,,20.7234,21.73553320754717,43.0
11062,71916.0,,,4.1077,4.4063967924528304,0.0
1843,19252.0,,2.0,415.454,531.2607650943395,52.0
11221,63953.0,,1.0,5.15524,7.0514890566037725,5.0
8446,72102.0,,1.0,11.3176,11.504655283018865,29.0
11266,80915.0,,1.0,18.1687,18.462553773584904,41.0
51207,27389.0,,1.0,0.0502548,3.6755040869811317,2.0
11072,56405.0,,2.0,10.8721,12.69406566037736,30.0
128853,252864.0,,0.0,2.82661,7.00928281509434,4.0
80824,70686.0,,2.0,15.08,16.292102641509434,38.0
150290,75219.0,,1.0,2.36362,2.629152754716981,1.0
142679,68082.0,,,1.46191,1.7002555094339624,0.0
1844,13537.0,,1.0,6.70639,18.950483773584907,16.0
63904,73547.0,,,0.0,0.38517169811320756,1.0
56940,105352.0,,2.0,24.1384,24.226291509433956,50.0
54935,68440.0,,,49.7822,57.30146603773586,53.0
78986,66959.0,,1.0,4.24469,26.537525383018856,22.0
285193,67446.0,,,4.17436,4.712428301886792,1.0
338599,435391.0,,,,,
1845,72349.0,,1.0,44.1935,51.88542264150943,53.0
1846,319520.0,,1.0,1.8025,5.586965283018867,6.0
1847,240672.0,,1.0,20.0772,26.273121886792456,37.0
1848,67603.0,1.0,2.0,22.7976,26.502243924528294,41.0
1849,235584.0,,1.0,12.1946,16.438117169811317,36.0
1850,18218.0,,2.0,11.0211,19.178437320754714,32.0
1852,75590.0,,1.0,0.132038,2.4980721264150936,2.0
1854,110074.0,1.0,1.0,39.8552,40.85576981132076,53.0
100033411,278672.0,,,0.0683295,0.08159287358490566,0.0
1856,13543.0,,2.0,31.2021,31.2474224528302,45.0
1857,13544.0,1.0,2.0,53.4972,54.06430188679246,53.0
1797,112403.0,,,30.7185,36.96948018867925,52.0
143241,69496.0,,,0.0,2.559564964150943,1.0
84332,71200.0,,,0.0682117,0.5602365058490566,0.0
54808,69190.0,1.0,2.0,15.9155,15.586868490566038,37.0
1778,13424.0,1.0,1.0,50.1294,54.445857735849046,52.0
1780,13426.0,,,5.07478,12.046741298113211,17.0
1781,13427.0,1.0,1.0,55.8378,55.841091320754714,52.0
51143,235661.0,,2.0,27.564,28.39274641509434,51.0
1783,234663.0,,1.0,71.6752,74.5870433962264,53.0
79659,110350.0,1.0,2.0,3.39125,4.219793666037733,3.0
55112,217935.0,2.0,1.0,,,
89891,71820.0,2.0,1.0,,,
51626,213575.0,2.0,2.0,9.15653,10.259036792452829,22.0
8655,56455.0,,2.0,104.675,112.49573811320757,52.0
140735,68097.0,,,45.4629,54.61032641509435,53.0
83658,67068.0,,1.0,78.3681,78.95706037735849,53.0
83657,75465.0,,1.0,1.0194,4.3050990622641505,1.0
255758,66061.0,1.0,1.0,,,
6990,67117.0,,,26.1336,27.435354905660375,50.0
343521,242646.0,,0.0,,,
200132,67344.0,,,,,
1859,13548.0,2.0,2.0,21.453,19.689811509433962,47.0
9149,13549.0,1.0,2.0,15.7079,20.113083584905663,46.0
8445,69181.0,,2.0,6.61108,6.76328358490566,10.0
8444,226419.0,,0.0,2.21383,3.433584886792452,1.0
8798,101320.0,,,6.06112,7.431439811320753,7.0
8291,26903.0,1.0,1.0,6.70763,10.689495569811319,17.0
391475,241073.0,,1.0,0.0,0.013000156603773586,0.0
55184,241688.0,,1.0,1.65748,2.199265924528303,0.0
22873,66573.0,1.0,1.0,12.327,13.509402415094339,29.0
199221,72507.0,2.0,2.0,4.61206,4.85088029245283,6.0
9666,224170.0,,0.0,9.25903,11.02475962264151,21.0
1869,13555.0,,2.0,4.63236,5.59905741509434,2.0
1870,242705.0,,2.0,0.112885,1.26502929245283,1.0
1871,13557.0,,2.0,5.09544,6.092235641509434,7.0
1874,104394.0,,2.0,74.7097,65.0151603773585,53.0
1875,13559.0,,2.0,3.78294,4.484082226415095,2.0
1876,50496.0,,2.0,7.81965,7.960264716981134,12.0
144455,52679.0,,1.0,0.0955079,0.7447361886792453,1.0
79733,108961.0,,1.0,0.0876383,0.9717932584905661,1.0
1877,13560.0,,1.0,27.9509,29.292074339622637,52.0
85403,74427.0,,1.0,13.176,13.085388679245284,40.0
55840,106389.0,,2.0,2.54621,3.607103641509434,2.0
55837,66266.0,,,36.9378,36.07842641509434,53.0
124454,67417.0,1.0,,8.28154,9.401343207547168,19.0
9166,55960.0,,1.0,11.9502,12.095285660377357,35.0
1879,13591.0,,2.0,7.51426,12.841415264150944,22.0
64641,13592.0,,2.0,0.868134,4.140888475471698,5.0
253738,13593.0,1.0,1.0,2.14806,4.642770520754717,5.0
57593,228598.0,,1.0,11.9276,21.939207509433967,36.0
10148,50498.0,,2.0,1.66855,11.942301415094335,3.0
10969,69072.0,,2.0,28.4208,29.87711132075472,53.0
10682,13595.0,2.0,1.0,15.4607,22.870776981132085,46.0
84650,68177.0,,,22.9693,26.481221320754706,43.0
11319,70601.0,,0.0,16.8174,16.28457094339623,40.0
1889,230857.0,1.0,2.0,57.3971,65.14530075471698,51.0
9427,13599.0,1.0,1.0,0.537069,5.21668187735849,3.0
1891,51798.0,,1.0,167.609,167.42090377358494,53.0
55862,52665.0,,,18.8738,20.53541490566037,51.0
55268,52430.0,,,50.7794,57.067033396226414,51.0
79746,67856.0,,,16.2086,19.291712679245286,31.0
1892,93747.0,1.0,1.0,125.426,140.89001509433962,53.0
1632,13177.0,,1.0,37.3363,37.94243207547169,53.0
1893,13601.0,1.0,1.0,15.5112,43.022358867924524,38.0
1842,407800.0,,,5.09894,13.157118679245283,15.0
23392,230249.0,,1.0,,,
84417,78896.0,,2.0,,,
641700,68545.0,,2.0,24.6165,32.7793883773585,36.0
51295,26940.0,,1.0,36.5699,39.88449245283018,53.0
1894,13605.0,,1.0,3.09807,4.020868528301886,3.0
345930,100045792.0,,,0.199563,0.255116437735849,0.0
1896,13607.0,1.0,2.0,2.3053,2.8940277867924524,0.0
60401,245527.0,1.0,,2.36929,4.802138169811321,8.0
10913,13608.0,1.0,2.0,0.0321681,0.33557180547169807,0.0
128178,171211.0,1.0,2.0,0.225203,0.6166023188679246,0.0
80153,353190.0,1.0,2.0,15.1727,15.18155754716981,38.0
23644,234699.0,,1.0,43.2479,42.626581132075486,53.0
100506374,627821.0,,,,,
9695,192193.0,,,20.0583,22.213508113207546,38.0
55741,108687.0,,,25.1475,25.012081886792444,41.0
80267,66967.0,1.0,1.0,14.2399,14.15974584905661,36.0
8721,59022.0,,,254.843,260.3957169811321,53.0
10085,13612.0,,2.0,12.0245,25.85528565471697,30.0
1906,13614.0,1.0,2.0,9.19616,12.736155283018867,24.0
1907,13615.0,,2.0,0.434917,1.5833583547169812,1.0
1908,13616.0,1.0,1.0,1.71309,6.441119818867925,6.0
1909,13617.0,2.0,2.0,5.60748,14.343332037735845,18.0
1910,13618.0,2.0,2.0,15.2226,20.265861754716976,39.0
26098,214764.0,,,9.48551,10.512336981132076,23.0
8411,216238.0,,1.0,9.42434,10.127088301886792,24.0
8726,13626.0,1.0,1.0,10.8956,11.559984528301884,30.0
1915,13627.0,,2.0,1876.02,1995.5832830188676,53.0
1917,13628.0,1.0,2.0,7.15613,188.30799873584903,24.0
221143,68043.0,,,9.48536,9.576346226415094,25.0
399818,72096.0,,1.0,,,
25895,100504608.0,,,,,
110599564,110599566.0,,,,,
1933,55949.0,,1.0,456.196,471.38707547169815,53.0
1936,66656.0,,1.0,52.4587,50.75985283018868,53.0
9521,66143.0,,1.0,11.2541,12.917840754716973,34.0
1937,67160.0,,,1254.29,1242.6430754716978,53.0
1938,13629.0,1.0,1.0,1223.97,1182.3866981132073,53.0
29904,13631.0,,1.0,17.8257,22.250994528301884,35.0
60678,65967.0,,,19.9447,20.91793188679245,46.0
399665,98952.0,,0.0,,,
284611,329739.0,,,,,
80820,67484.0,,0.0,7.78182,8.575500754716982,21.0
100130771,75040.0,,,0.30757,0.6397738377358491,1.0
90141,78767.0,,,1.12281,1.2056891509433965,0.0
90288,212516.0,,,0.910252,2.069266211320755,2.0
124989,105242472.0,,,2.27241,2.535256037735849,2.0
9813,230648.0,,1.0,46.3906,45.41899433962266,53.0
118568824,69441.0,,,,,
84288,68226.0,,0.0,3.51183,3.8363982264150938,1.0
146779,70894.0,,0.0,0.0,0.089298,0.0
374786,319634.0,,1.0,0.0999908,0.3792560207547169,1.0
64800,77627.0,,0.0,0.793373,1.9313480188679248,1.0
84455,230500.0,,1.0,3.48122,4.042416981132075,2.0
388795,100504221.0,,,0.112188,0.34329895471698113,1.0
285588,69306.0,,1.0,0.0,0.41620313773584905,1.0
79825,58229.0,,1.0,3.21209,4.595275554716982,5.0
2202,216616.0,1.0,2.0,50.7952,136.28490730188688,49.0
30008,58859.0,2.0,2.0,38.0403,71.3703003773585,51.0
151651,211482.0,,1.0,0.476943,0.8618683037735848,1.0
114327,71877.0,1.0,1.0,3.97308,4.76828562264151,5.0
80258,74405.0,,,1.41433,1.9891788452830186,1.0
80303,98363.0,,1.0,38.7945,58.45582639622642,47.0
79180,27984.0,,1.0,56.1488,65.32056377358491,52.0
79631,101592.0,2.0,1.0,8.06641,7.911453962264153,14.0
1942,13636.0,,1.0,25.2651,42.24818809433963,45.0
1943,13637.0,,1.0,0.0940101,0.8750912811320755,0.0
1944,13638.0,,1.0,3.21995,13.304694207547167,13.0
1945,13639.0,,1.0,5.82956,9.08317350943396,17.0
1946,13640.0,,2.0,4.55201,5.750910886792452,7.0
1947,13641.0,1.0,2.0,25.7306,30.905943584905657,36.0
1948,13642.0,,2.0,16.4117,18.059073301886794,39.0
1949,13643.0,,1.0,2.90809,7.7378462471698155,12.0
23167,76740.0,,1.0,23.1856,25.83669264150943,50.0
22979,668212.0,,1.0,1.11981,6.670786435849057,14.0
10278,13644.0,,1.0,25.2297,35.93101478490565,45.0
9343,20624.0,1.0,2.0,28.0048,27.757630188679247,53.0
1950,13645.0,1.0,2.0,0.306448,2.374405558490566,4.0
93556,75740.0,,1.0,0.0725446,0.20281290207547167,0.0
25975,54156.0,,,0.183875,1.5081241856603773,1.0
51162,353156.0,,1.0,44.5592,68.59022045283018,49.0
80864,81701.0,,1.0,41.1691,51.658435094339616,50.0
133584,268780.0,,1.0,3.51007,5.603126969811322,10.0
1956,13649.0,1.0,2.0,15.0498,19.45693479245283,31.0
54583,112405.0,0.0,2.0,20.6187,24.76884150943397,53.0
112398,112406.0,,2.0,49.109,55.81237735849057,53.0
112399,112407.0,,2.0,6.36766,8.618450528301887,10.0
1958,13653.0,,2.0,115.638,153.9797703773585,52.0
1959,13654.0,1.0,2.0,1.68194,4.506008509433962,4.0
1960,13655.0,,1.0,4.5209,8.996433471698111,14.0
1961,13656.0,,1.0,0.037735,1.8470684415094338,3.0
23301,216565.0,,1.0,16.4451,22.363660566037733,44.0
254102,114601.0,,2.0,39.4438,62.756877547169815,41.0
10938,13660.0,,2.0,29.1008,36.8037020754717,49.0
30846,259300.0,,1.0,70.2993,115.64751283018869,49.0
30845,57440.0,,1.0,10.3221,15.90080547169811,28.0
30844,98878.0,,2.0,17.3933,17.56706264150943,36.0
26298,13661.0,,1.0,0.220893,12.326622241509435,10.0
1962,74147.0,1.0,1.0,2.82244,5.2130761132075465,3.0
79813,77683.0,2.0,2.0,7.97943,7.7670371698113225,13.0
10919,110147.0,,2.0,32.5701,36.43816264150943,49.0
9538,13663.0,,1.0,59.9381,59.384050943396204,53.0
23741,58521.0,,1.0,176.348,183.42236981132075,53.0
163126,386655.0,,0.0,15.3993,16.29367924528302,47.0
126272,434156.0,,1.0,7.08367,8.272702566037736,14.0
493861,66341.0,,,3.61665,6.089800528301886,1.0
10209,20918.0,,,410.398,426.49603773584903,53.0
84285,69860.0,,1.0,14.6934,13.96956,37.0
10289,68969.0,,0.0,126.962,132.2874226415094,53.0
83939,229317.0,,1.0,71.0721,69.07742452830188,53.0
27102,15467.0,1.0,1.0,43.7892,45.85821886792451,53.0
5610,19106.0,1.0,1.0,11.3858,12.222572452830187,32.0
9451,13666.0,1.0,2.0,10.5149,11.083405471698114,29.0
440275,27103.0,1.0,2.0,9.30926,11.18169132075472,26.0
1967,209354.0,1.0,,43.2472,39.87691698113207,53.0
8892,217715.0,1.0,0.0,16.5058,15.684616415094341,42.0
8891,108067.0,1.0,1.0,16.3412,16.072848490566038,41.0
8890,13667.0,1.0,1.0,43.1765,41.19811698113208,53.0
8893,224045.0,1.0,2.0,39.4278,39.294903773584906,53.0
1939,16865.0,,1.0,37.3168,36.93401132075471,53.0
1965,13665.0,,2.0,21.7546,21.995198679245284,49.0
8894,67204.0,,2.0,60.8328,61.01762075471699,53.0
8661,13669.0,,,75.1874,71.64078113207547,53.0
8662,27979.0,,0.0,98.9832,98.93692264150943,53.0
8664,55944.0,,,135.93,126.69087924528306,53.0
3646,16341.0,,1.0,129.804,134.5138075471698,53.0
8665,66085.0,1.0,1.0,49.1524,49.542075471698105,53.0
8666,53356.0,,,212.083,198.341541509434,53.0
8667,68135.0,,1.0,66.0075,69.3801396226415,53.0
8668,54709.0,,,172.347,159.69100000000003,53.0
27335,73830.0,,1.0,161.987,143.27303018867926,53.0
51386,223691.0,,,154.539,158.07281132075477,53.0
10480,98221.0,,1.0,29.1114,29.967512641509426,52.0
1973,13681.0,,,239.68,249.364583018868,53.0
1974,13682.0,,,403.473,437.25071698113214,53.0
1975,75705.0,,2.0,162.122,170.76240188679247,53.0
1977,13684.0,,1.0,4.66357,5.270084150943397,3.0
253314,218268.0,,,0.0,0.6336857150943395,0.0
9470,26987.0,,1.0,21.6222,21.130859622641513,51.0
317649,66892.0,,1.0,9.28845,9.1657739245283,23.0
1978,13685.0,,1.0,38.6652,38.985735849056596,40.0
1979,13688.0,,1.0,47.2079,47.670537735849074,53.0
8637,108112.0,,1.0,56.3546,50.40921509433961,53.0
56478,74203.0,,2.0,18.0139,19.739472641509437,47.0
1981,208643.0,1.0,2.0,118.882,109.91708113207545,53.0
1982,13690.0,,2.0,243.886,250.48345471698104,53.0
8672,230861.0,,1.0,22.9285,23.671048113207544,50.0
7458,22384.0,2.0,2.0,199.23,199.33839622641506,53.0
1983,217869.0,,,64.9974,62.004752830188686,53.0
56648,208691.0,,,2.86135,3.4750424150943395,1.0
9669,226982.0,,1.0,69.763,72.99248113207547,53.0
3692,16418.0,,1.0,95.1536,92.86263584905662,53.0
7260,380752.0,,1.0,,,
55520,114615.0,,,3.51057,3.6172984905660392,0.0
60528,68626.0,1.0,1.0,42.9678,41.27713396226414,53.0
1991,50701.0,1.0,1.0,1.01783,2.17753129245283,2.0
57535,229722.0,,2.0,,,
222223,231014.0,,,,,
1994,15568.0,,2.0,24.9049,24.269489056603774,52.0
1993,15569.0,,,0.117869,2.9966176867924523,7.0
1995,15571.0,,1.0,0.164039,23.38240039245283,14.0
1996,15572.0,,1.0,0.0548535,2.58916033981132,5.0
102725541,72735.0,,,0.0,0.02175507,0.0
1997,13709.0,,1.0,32.1446,29.760407358490568,40.0
1998,69257.0,,,18.9746,16.691096792452832,37.0
1999,13710.0,,1.0,0.396596,14.69744614528302,15.0
2000,56501.0,1.0,1.0,10.16,11.988675396226416,27.0
2001,13711.0,,1.0,0.0142072,1.4852823564150939,1.0
392617,243312.0,,1.0,1.75341,2.2511418301886787,1.0
2002,13712.0,,1.0,20.3812,26.12651075471699,48.0
2004,13713.0,,1.0,15.6376,21.596810566037735,33.0
2005,13714.0,,2.0,10.436,10.767979811320753,32.0
8178,13716.0,,0.0,18.0745,17.284961320754714,37.0
22936,192657.0,,1.0,26.2445,32.93541811320756,46.0
80237,269344.0,,,3.77403,6.393439245283019,10.0
9844,140580.0,,2.0,10.0232,17.43533105660378,27.0
63916,140579.0,1.0,,22.7815,24.75717,50.0
79767,234683.0,,1.0,5.20414,14.046038396226411,21.0
55531,270162.0,,2.0,0.394363,5.934121781132076,13.0
255520,244548.0,,1.0,8.22555,8.141168679245286,15.0
84173,232089.0,0.0,1.0,13.9104,13.687943396226412,35.0
