	MGI	MP_became
3013	MGI:88373	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005367', 'MP:0005389', 'MP:0010771', 'MP:0005376', 'MP:0005390', 'MP:0005370', 'MP:0005369', 'MP:0005375', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0002006', 'MP:0005397'}
3014	MGI:103573	{'MP:0005384', 'MP:0005387', 'MP:0005388', 'MP:0005367', 'MP:0010771', 'MP:0005376', 'MP:0005386', 'MP:0005375', 'MP:0005379'}
3015	MGI:103572	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005388', 'MP:0010771', 'MP:0005390', 'MP:0005391', 'MP:0005397', 'MP:0005381'}
3016	MGI:104982	{'MP:0010768', 'MP:0005397', 'MP:0005387', 'MP:0005388'}
3017	MGI:109386	{'MP:0005375'}
3018	MGI:1915804	{'nan'}
3019	MGI:1923799	"{'MP:0010768', ""'MP:0011090'"", ""'MP:0002151'"", ""MP:0001341'"", 'MP:0005380', 'MP:0005387', 'MP:0005376', 'MP:0005386', 'MP:0005378', ""'MP:0003631"", 'MP:0005391', 'MP:0005382', ""'MP:0000914'"", 'MP:0005385'}"
3020	MGI:88374	{'MP:0005376', 'MP:0005381'}
3021	MGI:95314	{'MP:0005388'}
3022	MGI:95316	"{'MP:0003631', ""MP:0005385'"", ""'MP:0003631"", 'MP:0005385'}"
3023	MGI:95316	"{'MP:0003631', ""MP:0005385'"", ""'MP:0003631"", 'MP:0005385'}"
3024	MGI:3651647	{'nan'}
3025	MGI:1915118	{'nan'}
3026	MGI:3651647	{'nan'}
3027	MGI:1915118	{'nan'}
3028	MGI:1342295	{'MP:0010768', 'MP:0005378', 'MP:0005380', 'MP:0005389'}
3029	MGI:1338822	{'MP:0003631', 'MP:0005378', 'MP:0005384', 'MP:0010768'}
3030	MGI:1926034	{'MP:0005384', 'MP:0005389'}
3031	MGI:1932407	{'MP:0010768', 'MP:0005380', 'MP:0005387', 'MP:0003631', 'MP:0005376', 'MP:0005370', 'MP:0005369', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005391', 'MP:0005385'}
3032	MGI:2442333	{'nan'}
3033	MGI:1923433	{'MP:0005376', 'MP:0005386'}
3034	MGI:1100883	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005388', 'MP:0003631', 'MP:0005389', 'MP:0010771', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005377', 'MP:0005391', 'MP:0005382', 'MP:0005397', 'MP:0005371'}
3035	MGI:1858235	"{""'MP:0000827'"", ""'MP:0003631"", ""MP:0000825'""}"
3036	MGI:1858236	{'MP:0010768', 'MP:0005384', 'MP:0005388', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005378', 'MP:0005381'}
3037	MGI:2443629	{'MP:0010768', 'MP:0005387', 'MP:0005371', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005397', 'MP:0005385'}
3038	MGI:1890373	{'nan'}
3039	MGI:2685960	{'nan'}
3040	MGI:1929898	{'MP:0003631', 'MP:0005384', 'MP:0005386'}
3041	MGI:88375	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0003631', 'MP:0005378', 'MP:0005382', 'MP:0005385'}
3042	MGI:88376	{'MP:0010768', 'MP:0005384', 'MP:0005389', 'MP:0005378', 'MP:0005379'}
3043	MGI:99700	{'MP:0010768', 'MP:0005378', 'MP:0005384', 'MP:0005380'}
3044	MGI:1098230	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0005376', 'MP:0005370', 'MP:0005391'}
3045	MGI:1313302	{'MP:0010768', 'MP:0005384', 'MP:0005369', 'MP:0005378', 'MP:0005385'}
3046	MGI:1349448	{'MP:0010768', 'MP:0005376'}
3047	MGI:2147897	{'nan'}
3048	MGI:2684927	{'MP:0005385', 'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005369', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005379', 'MP:0005391', 'MP:0005382', 'MP:0005397', 'MP:0005371'}
3049	MGI:1926210	{'nan'}
3050	MGI:1917704	{'MP:0010768'}
3051	MGI:1913820	{'nan'}
3052	MGI:1919405	{'nan'}
3053	MGI:1923800	{'MP:0010768', 'MP:0005380', 'MP:0005376', 'MP:0005386', 'MP:0005378', 'MP:0005391', 'MP:0005385'}
3054	MGI:1913586	{'nan'}
3055	MGI:1933744	{'nan'}
3056	MGI:1917178	{'nan'}
3057	MGI:1917178	{'nan'}
3058	MGI:2443939	{'MP:0010768', 'MP:0005391', 'MP:0005385'}
3059	MGI:1919126	{'MP:0010768', 'MP:0005378', 'MP:0005380'}
3060	MGI:1920389	"{""'MP:0005389"", ""MP:0005389'""}"
3061	MGI:1920389	"{""'MP:0005389"", ""MP:0005389'""}"
3062	MGI:1913561	{'nan'}
3063	MGI:894324	{'MP:0010768', 'MP:0005386'}
3064	MGI:2687282	{'nan'}
3065	MGI:1923673	{'nan'}
3066	MGI:2147298	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0003631', 'MP:0005386', 'MP:0005378', 'MP:0005385'}
3067	MGI:2680221	{'MP:0005376'}
3068	MGI:1922466	{'MP:0005384', 'MP:0005389'}
3069	MGI:107440	{'MP:0010768', 'MP:0005379', 'MP:0005384', 'MP:0005389'}
3070	MGI:2681869	{'MP:0010768', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005391', 'MP:0005382', 'MP:0005371'}
3071	MGI:2139083	{'MP:0003631', 'MP:0005384', 'MP:0005380'}
3072	MGI:1925343	{'nan'}
3073	MGI:2384878	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005388', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005394', 'MP:0005382', 'MP:0005385'}
3074	MGI:1918348	{'nan'}
3075	MGI:2145043	{'MP:0005386'}
3076	MGI:1914244	{'MP:0010768', 'MP:0003631', 'MP:0010771', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005391'}
3077	MGI:1918049	{'nan'}
3078	MGI:1913336	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0005376', 'MP:0005378', 'MP:0005385'}
3079	MGI:108084	{'MP:0005384', 'MP:0005389', 'MP:0003631', 'MP:0005386', 'MP:0005375', 'MP:0005379', 'MP:0005377', 'MP:0005391', 'MP:0005385'}
3080	MGI:2384917	"{'MP:0010768', ""'MP:0001891'"", ""'MP:0000864'"", ""'MP:0010948'"", ""'MP:0000284'"", ""'MP:0011683'"", ""'MP:0000694'"", 'MP:0005367', ""'MP:0000542'"", 'MP:0005376', 'MP:0005384', ""'MP:0008444'"", ""'MP:0000358'"", 'MP:0005386', ""'MP:0008518'"", ""'MP:0011066'"", ""'MP:0003342'"", ""'MP:0008584'"", 'MP:0005394', ""'MP:0004133'"", ""'MP:0003111'"", 'MP:0005388', ""'MP:0008451'"", ""'MP:0008515'"", ""'MP:0003729'"", ""'MP:0002639'"", ""'MP:0001426'"", ""'MP:0020384'"", 'MP:0005382', ""'MP:0008450'"", ""'MP:0011665'"", ""'MP:0011682'"", ""'MP:0001326'"", ""'MP:0001762'"", ""'MP:0000522'"", ""'MP:0010403'"", 'MP:0005387', ""'MP:0006063'"", 'MP:0003631', 'MP:0005390', ""'MP:0000849'"", ""'MP:0001186"", 'MP:0005378', ""'MP:0008057'"", ""MP:0001265'"", ""'MP:0010419'"", ""'MP:0008540'"", 'MP:0005385', ""'MP:0008528'"", ""'MP:0008587'"", ""'MP:0004512'"", 'MP:0005389', ""'MP:0008580'"", ""'MP:0001004'"", ""'MP:0009719'"", ""'MP:0010402'"", ""'MP:0008789'"", ""'MP:0010412'"", 'MP:0005391', 'MP:0005397', ""'MP:0004022'"", ""'MP:0004754'"", ""'MP:0003675'""}"
3081	MGI:2442521	{'nan'}
3082	MGI:1929713	{'MP:0005376'}
3083	MGI:1921331	{'MP:0005386'}
3084	MGI:1891414	{'MP:0010768', 'MP:0005380', 'MP:0005389', 'MP:0003631', 'MP:0005385'}
3085	MGI:1922546	{'MP:0010768', 'MP:0005376', 'MP:0005386', 'MP:0005391', 'MP:0005397', 'MP:0005385'}
3086	MGI:3525111	{'nan'}
3087	MGI:1921357	{'MP:0010768', 'MP:0005384', 'MP:0005367', 'MP:0003631', 'MP:0005389', 'MP:0010771', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005391', 'MP:0005382'}
3088	MGI:1915551	{'MP:0010768', 'MP:0005384', 'MP:0005388', 'MP:0005376', 'MP:0005390', 'MP:0002006', 'MP:0005371'}
3089	MGI:1915511	{'MP:0010768', 'MP:0005376'}
3090	MGI:2158560	{'MP:0005384', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005378', 'MP:0005379'}
3091	MGI:2667663	{'MP:0005387', 'MP:0005389', 'MP:0005378', 'MP:0005397', 'MP:0005385'}
3092	MGI:1915371	{'nan'}
3093	MGI:1921720	{'MP:0005384', 'MP:0005389'}
3094	MGI:1923401	{'MP:0005397', 'MP:0005387'}
3095	MGI:1924386	{'MP:0005385', 'MP:0005389'}
3096	MGI:1924298	{'MP:0010768', 'MP:0005380', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005378', 'MP:0005385'}
3097	MGI:1917262	{'nan'}
3098	MGI:3642684	{'MP:0005387', 'MP:0005367', 'MP:0003631', 'MP:0010771', 'MP:0005386', 'MP:0005378', 'MP:0005377'}
3099	MGI:1919390	{'nan'}
3100	MGI:2443502	{'MP:0005386'}
3101	MGI:1921451	{'MP:0010768', 'MP:0010771'}
3102	MGI:2139793	{'MP:0005376', 'MP:0005384', 'MP:0005369', 'MP:0005386'}
3103	MGI:1201414	{'MP:0005378', 'MP:0005386'}
3104	MGI:2139134	{'nan'}
3105	MGI:2386052	{'MP:0010768', 'MP:0005387', 'MP:0005376', 'MP:0005386', 'MP:0005378', 'MP:0005397', 'MP:0005381'}
3106	MGI:3037816	"{'MP:0010768', 'MP:0005384', ""'MP:0008444'"", 'MP:0005386', ""'MP:0001304'"", ""'MP:0008515'"", ""'MP:0009392'"", ""'MP:0001327'"", ""'MP:0001326'"", ""'MP:0005201'"", ""'MP:0012144'"", 'MP:0003631', ""'MP:0001186"", ""'MP:0001328'"", ""'MP:0012029'"", ""'MP:0020813'"", ""'MP:0020812'"", ""'MP:0001006'"", ""'MP:0008586'"", ""'MP:0008056'"", ""'MP:0011963'"", ""MP:0002090'"", ""'MP:0004021'"", ""'MP:0008456'"", 'MP:0005391', ""'MP:0004022'"", ""'MP:0003731'""}"
3107	MGI:1920084	{'nan'}
3108	MGI:2136690	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0001186', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005378', 'MP:0005397'}
3109	MGI:1924143	{'MP:0002006', 'MP:0005376', 'MP:0003631', 'MP:0005370'}
3110	MGI:2681008	{'MP:0010768', 'MP:0005387', 'MP:0010771', 'MP:0005376', 'MP:0005386', 'MP:0005378'}
3111	MGI:1914510	{'MP:0010771', 'MP:0005379', 'MP:0005376'}
3112	MGI:1919199	{'MP:0005376', 'MP:0005390', 'MP:0005386'}
3113	MGI:2442564	{'MP:0005384', 'MP:0005387', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005397'}
3114	MGI:1915268	{'MP:0005385', 'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005388', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005369', 'MP:0005378', 'MP:0005377', 'MP:0005391', 'MP:0005382', 'MP:0005397', 'MP:0005371'}
3115	MGI:3648919	{'MP:0005385'}
3116	MGI:3779470	{'nan'}
3117	MGI:95420	{'MP:0005376'}
3118	MGI:2148202	{'MP:0005367', 'MP:0005376', 'MP:0005370', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005379', 'MP:0005385'}
3119	MGI:95432	{'MP:0005376'}
3120	MGI:2142687	{'MP:0010771', 'MP:0005397', 'MP:0005377'}
3121	MGI:88378	{'MP:0005376', 'MP:0005370', 'MP:0005386', 'MP:0005375', 'MP:0005378'}
3122	MGI:1922954	{'nan'}
3123	MGI:2142491	{'nan'}
3124	MGI:2448547	{'nan'}
3125	MGI:2385905	{'nan'}
3126	MGI:2443170	{'nan'}
3127	MGI:1919153	{'MP:0010771', 'MP:0005397'}
3128	MGI:1919611	{'nan'}
3129	MGI:3648740	{'nan'}
3130	MGI:102773	{'nan'}
3131	MGI:3644960	{'MP:0005376'}
3132	MGI:2384581	{'nan'}
3133	MGI:1915185	{'MP:0005384', 'MP:0005389'}
3134	MGI:1347086	{'MP:0005379', 'MP:0005384', 'MP:0005389'}
3135	MGI:1347085	{'MP:0010768', 'MP:0005384', 'MP:0005388', 'MP:0003631', 'MP:0005390', 'MP:0005378', 'MP:0005394', 'MP:0005382'}
3136	MGI:1097706	{'nan'}
3137	MGI:2677454	{'nan'}
3138	MGI:2141635	{'nan'}
3139	MGI:1916614	{'nan'}
3140	MGI:2685012	{'nan'}
3141	MGI:1922722	{'nan'}
3142	MGI:1920795	{'nan'}
3143	MGI:1922679	{'nan'}
3144	MGI:2447809	{'MP:0005384', 'MP:0005389'}
3145	MGI:1922806	{'MP:0005387', 'MP:0010771', 'MP:0005375', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397'}
3146	MGI:107428	{'nan'}
3147	MGI:1916579	{'MP:0005384', 'MP:0005380', 'MP:0005388', 'MP:0005389', 'MP:0003631', 'MP:0005390', 'MP:0005378', 'MP:0005391', 'MP:0005382'}
3148	MGI:1926154	{'nan'}
3149	MGI:1923100	{'nan'}
3150	MGI:2684947	{'nan'}
3151	MGI:1918495	{'nan'}
3152	MGI:1922754	{'MP:0010768', 'MP:0005380', 'MP:0005389', 'MP:0003631', 'MP:0005369', 'MP:0005386', 'MP:0005378'}
3153	MGI:1915251	{'nan'}
3154	MGI:1916571	{'nan'}
3155	MGI:3045346	{'MP:0010768'}
3156	MGI:1913994	{'MP:0005378', 'MP:0005376'}
3157	MGI:1915134	{'nan'}
3158	MGI:1914407	"{""'MP:0008587'"", ""'MP:0012144'"", ""'MP:0012143'"", ""'MP:0008515'"", ""'MP:0003729'"", ""'MP:0004021'"", ""'MP:0012150'"", ""'MP:0012147'"", ""'MP:0011965'"", ""'MP:0001327'"", ""'MP:0003631"", 'MP:0005386', 'MP:0005391', ""MP:0001004'"", ""'MP:0004022'"", ""'MP:0012029'"", ""'MP:0001326'""}"
3159	MGI:1289258	"{'MP:0010768', ""'MP:0001891'"", ""'MP:0009238'"", 'MP:0005384', ""'MP:0008545'"", ""'MP:0011050'"", ""'MP:0009239'"", ""'MP:0031352'"", ""'MP:0011101'"", ""'MP:0013206'"", ""'MP:0009237'"", ""'MP:0009838'"", 'MP:0005388', ""'MP:0001925'"", ""'MP:0002687'"", ""'MP:0031351'"", ""'MP:0000827'"", ""'MP:0003631"", ""'MP:0008892'"", ""'MP:0000825'"", ""'MP:0002675'"", 'MP:0005389', ""'MP:0031356'"", ""'MP:0002662'"", ""MP:0001925'""}"
3160	MGI:1277238	"{""'MP:0009238'"", ""'MP:0009838'"", 'MP:0005384', ""'MP:0008545'"", ""'MP:0002675'"", ""'MP:0031356'"", 'MP:0005389', ""'MP:0002662'"", ""'MP:0009239'"", ""'MP:0005376"", ""MP:0001925'"", ""'MP:0002687'"", ""'MP:0031352'"", ""'MP:0008892'"", ""'MP:0009237'""}"
3161	MGI:1919120	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005388', 'MP:0005389', 'MP:0003631', 'MP:0005390', 'MP:0005370', 'MP:0005378', 'MP:0005382', 'MP:0005381', 'MP:0005385'}
3162	MGI:2444387	{'nan'}
3163	MGI:3781475	{'MP:0005384', 'MP:0005389'}
3164	MGI:1919110	{'nan'}
3165	MGI:1921703	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005388', 'MP:0003631', 'MP:0005389', 'MP:0005376', 'MP:0010771', 'MP:0005370', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005397', 'MP:0005385'}
3166	MGI:1922208	{'MP:0010768', 'MP:0005384', 'MP:0005388', 'MP:0005389', 'MP:0003631', 'MP:0005390', 'MP:0005382', 'MP:0005385'}
3167	MGI:2686209	{'MP:0003631', 'MP:0005369', 'MP:0005386', 'MP:0005389'}
3168	MGI:2685815	{'MP:0005384', 'MP:0005389'}
3169	MGI:1926024	{'MP:0005376', 'MP:0005390', 'MP:0005384', 'MP:0005389'}
3170	MGI:2444274	"{""'MP:0009238'"", ""'MP:0009838'"", 'MP:0005384', ""'MP:0008545'"", ""'MP:0002675'"", 'MP:0005389', ""'MP:0009239'"", ""'MP:0014052'"", 'MP:0005379', ""MP:0001925'"", ""'MP:0031352'"", ""'MP:0005378""}"
3171	MGI:1915971	{'nan'}
3172	MGI:2443778	"{""'MP:0009836'"", ""'MP:0009238'"", 'MP:0005384', ""'MP:0008545'"", ""'MP:0009239'"", ""'MP:0009831'"", ""'MP:0009832'"", ""'MP:0009377'"", 'MP:0005386', ""'MP:0030591'"", 'MP:0005394', ""'MP:0001932'"", ""'MP:0009838'"", ""'MP:0001925'"", ""'MP:0002216'"", ""'MP:0030590'"", ""'MP:0020869'"", ""'MP:0008898'"", ""'MP:0003631"", ""'MP:0008892'"", 'MP:0005389', ""'MP:0031356'"", 'MP:0005379', ""MP:0001925'"", ""'MP:0009230'""}"
3173	MGI:1923920	{'nan'}
3174	MGI:3779542	{'nan'}
3175	MGI:1917130	{'nan'}
3176	MGI:2685669	{'nan'}
3177	MGI:1916565	{'nan'}
3178	MGI:2443598	{'nan'}
3179	MGI:3586838	{'nan'}
3180	MGI:1914733	{'nan'}
3181	MGI:1914006	{'nan'}
3182	MGI:1922687	{'MP:0003631', 'MP:0005384', 'MP:0005389'}
3183	MGI:2685952	{'nan'}
3184	MGI:5434801	{'nan'}
3185	MGI:105975	{'MP:0005387', 'MP:0005367', 'MP:0005389', 'MP:0005376', 'MP:0005390', 'MP:0005378', 'MP:0005397', 'MP:0005385'}
3186	MGI:109448	"{'MP:0010768', ""'MP:0010426'"", ""'MP:0000284'"", ""'MP:0000694'"", ""'MP:0011673'"", ""'MP:0000542'"", ""'MP:0011085'"", ""'MP:0010487'"", ""'MP:0003342'"", ""'MP:0000650'"", ""'MP:0004190'"", ""'MP:0000644'"", ""'MP:0004133'"", ""'MP:0005370"", ""'MP:0001706'"", ""'MP:0002766'"", 'MP:0005380', 'MP:0005388', ""'MP:0010466'"", ""'MP:0000531'"", ""'MP:0006113'"", ""'MP:0000692'"", ""'MP:0010808'"", ""MP:0010768'"", ""'MP:0011665'"", 'MP:0005381', ""'MP:0010454'"", ""'MP:0010403'"", 'MP:0005387', ""'MP:0006063'"", ""'MP:0010443'"", ""'MP:0010422'"", ""'MP:0004113'"", 'MP:0005378', ""'MP:0010406'"", ""MP:0000267'"", ""'MP:0011569'"", 'MP:0005385', ""'MP:0002083'"", ""'MP:0011254'"", ""'MP:0010420'"", ""'MP:0004110'"", ""'MP:0010402'"", ""'MP:0000598'"", ""'MP:0004158'"", ""'MP:0004252'"", ""'MP:0010412'"", ""'MP:0011086'"", 'MP:0005397', ""'MP:0000690'""}"
3187	MGI:109448	"{'MP:0010768', ""'MP:0010426'"", ""'MP:0000284'"", ""'MP:0000694'"", ""'MP:0011673'"", ""'MP:0000542'"", ""'MP:0011085'"", ""'MP:0010487'"", ""'MP:0003342'"", ""'MP:0000650'"", ""'MP:0004190'"", ""'MP:0000644'"", ""'MP:0004133'"", ""'MP:0005370"", ""'MP:0001706'"", ""'MP:0002766'"", 'MP:0005380', 'MP:0005388', ""'MP:0010466'"", ""'MP:0000531'"", ""'MP:0006113'"", ""'MP:0000692'"", ""'MP:0010808'"", ""MP:0010768'"", ""'MP:0011665'"", 'MP:0005381', ""'MP:0010454'"", ""'MP:0010403'"", 'MP:0005387', ""'MP:0006063'"", ""'MP:0010443'"", ""'MP:0010422'"", ""'MP:0004113'"", 'MP:0005378', ""'MP:0010406'"", ""MP:0000267'"", ""'MP:0011569'"", 'MP:0005385', ""'MP:0002083'"", ""'MP:0011254'"", ""'MP:0010420'"", ""'MP:0004110'"", ""'MP:0010402'"", ""'MP:0000598'"", ""'MP:0004158'"", ""'MP:0004252'"", ""'MP:0010412'"", ""'MP:0011086'"", 'MP:0005397', ""'MP:0000690'""}"
3188	MGI:87931	{'MP:0005387'}
3189	MGI:1344403	{'MP:0010768'}
3190	MGI:88385	"{'MP:0010768', ""'MP:0006149'"", 'MP:0005367', ""'MP:0012143'"", 'MP:0005376', ""'MP:0002743'"", 'MP:0005386', ""'MP:0020518'"", ""'MP:0011427'"", ""'MP:0011512'"", ""'MP:0006074'"", ""'MP:0011348'"", ""'MP:0001325'"", ""'MP:0005239'"", ""'MP:0005201'"", ""'MP:0012144'"", ""'MP:0002962'"", 'MP:0005387', ""'MP:0003329'"", 'MP:0003631', ""'MP:0005615'"", ""'MP:0011353'"", ""'MP:0020519'"", ""'MP:0001186"", 'MP:0005378', ""'MP:0003727'"", 'MP:0005385', ""'MP:0005325'"", ""'MP:0008586'"", ""'MP:0001004'"", 'MP:0005369', ""'MP:0011310'"", ""'MP:0005161'"", 'MP:0005391', ""MP:0002083'"", ""'MP:0020216'"", ""'MP:0002871'"", 'MP:0005397'}"
3191	MGI:3646434	{'nan'}
3192	MGI:2138169	{'nan'}
3193	MGI:2138169	{'nan'}
3194	MGI:3611575	{'nan'}
3195	MGI:105937	{'MP:0005387', 'MP:0005367', 'MP:0005376', 'MP:0005386', 'MP:0005375', 'MP:0005397'}
3196	MGI:101757	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005367', 'MP:0003631', 'MP:0010771', 'MP:0005376', 'MP:0005386', 'MP:0005378', 'MP:0005391', 'MP:0005385'}
3197	MGI:101763	{'MP:0010768', 'MP:0005378', 'MP:0005369', 'MP:0005386'}
3198	MGI:1336166	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005376', 'MP:0005369', 'MP:0005378', 'MP:0005379', 'MP:0005397', 'MP:0005385'}
3199	MGI:97545	{'MP:0010768', 'MP:0005387', 'MP:0005376', 'MP:0005390', 'MP:0005385'}
3200	MGI:88388	"{'MP:0010768', ""'MP:0008770'"", ""'MP:0009161'"", ""'MP:0001262'"", ""'MP:0003303'"", ""'MP:0005370"", ""'MP:0002693'"", ""'MP:0001406'"", ""'MP:0002680'"", ""'MP:0014182'"", ""'MP:0014033'"", ""'MP:0004842'"", 'MP:0005382', ""'MP:0000477'"", ""'MP:0013494'"", ""'MP:0002412'"", ""'MP:0000496'"", ""'MP:0001732'"", ""'MP:0001765'"", ""'MP:0014079'"", ""'MP:0009081'"", ""'MP:0031012'"", ""'MP:0002637'"", ""'MP:0001263'"", ""'MP:0003251'"", ""'MP:0008874'"", ""'MP:0000512'"", ""'MP:0002769'"", 'MP:0005389', ""'MP:0000222'"", ""'MP:0002163'"", 'MP:0005379', ""'MP:0010156'"", 'MP:0005397', ""'MP:0009009'"", ""'MP:0002238'"", 'MP:0005384', ""'MP:0005084'"", 'MP:0010771', ""'MP:0014232'"", ""'MP:0013795'"", ""'MP:0000607'"", ""'MP:0009788'"", ""'MP:0003449'"", ""'MP:0002282'"", ""'MP:0004247'"", ""'MP:0001944'"", ""'MP:0003340'"", 'MP:0005388', ""'MP:0014231'"", ""'MP:0001346'"", ""'MP:0001935'"", ""'MP:0005150'"", 'MP:0005381', ""'MP:0009477'"", ""'MP:0014206'"", ""'MP:0001258'"", ""'MP:0014208'"", ""'MP:0009342'"", ""MP:0000490'"", ""'MP:0010155'"", ""'MP:0001938'"", ""'MP:0014233'"", ""'MP:0009343'"", ""'MP:0011086'"", ""'MP:0001824'"", ""'MP:0000242'"", ""'MP:0000693'"", ""'MP:0001663'"", ""'MP:0012518'"", 'MP:0005386', ""'MP:0002133'"", ""'MP:0002240'"", ""'MP:0004777'"", ""'MP:0014028'"", ""'MP:0001135'"", ""'MP:0001861'"", ""'MP:0009006'"", ""'MP:0000490'"", 'MP:0005387', ""'MP:0003270'"", ""'MP:0014036'"", ""'MP:0003355'"", ""'MP:0001926'"", ""'MP:0000491'"", ""'MP:0004841'"", ""'MP:0001175'"", ""'MP:0002928'"", ""'MP:0014183'"", ""'MP:0003793'"", ""'MP:0009150'"", ""'MP:0000511'"", ""'MP:0005085'"", ""'MP:0001127'"", ""'MP:0001511'"", ""'MP:0012519'"", 'MP:0005376', ""'MP:0009144'"", ""'MP:0008245'"", ""'MP:0001265'"", ""'MP:0013792'"", ""'MP:0001177'"", ""'MP:0001923'"", ""'MP:0002406'"", ""'MP:0004002'"", ""'MP:0014230'"", ""'MP:0013455'"", ""'MP:0001784'"", ""'MP:0009478'"", ""'MP:0004905'"", 'MP:0005378', ""'MP:0009484'"", ""'MP:0001270'"", ""'MP:0000613'"", ""'MP:0002083'"", ""'MP:0000495'"", ""'MP:0010861'"", ""'MP:0004856'"", 'MP:0005391', ""'MP:0001438'""}"
3201	MGI:88390	{'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005378', 'MP:0005379'}
3202	MGI:2442261	{'MP:0010768', 'MP:0005387', 'MP:0005376', 'MP:0005386', 'MP:0005397'}
3203	MGI:96782	"{'MP:0005384', 'MP:0005389', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', 'MP:0005379', ""MP:0005389'""}"
3204	MGI:96782	"{'MP:0005384', 'MP:0005389', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', 'MP:0005379', ""MP:0005389'""}"
3205	MGI:96782	"{'MP:0005384', 'MP:0005389', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', 'MP:0005379', ""MP:0005389'""}"
3206	MGI:96782	"{'MP:0005384', 'MP:0005389', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', 'MP:0005379', ""MP:0005389'""}"
3207	MGI:96782	"{'MP:0005384', 'MP:0005389', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', 'MP:0005379', ""MP:0005389'""}"
3208	MGI:96782	"{'MP:0005384', 'MP:0005389', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', 'MP:0005379', ""MP:0005389'""}"
3209	MGI:2146370	{'nan'}
3210	MGI:1927237	{'MP:0005385', 'MP:0010768', 'MP:0005380', 'MP:0003631', 'MP:0005376', 'MP:0005378', 'MP:0005382', 'MP:0005381', 'MP:0005371'}
3211	MGI:1915428	{'MP:0005376', 'MP:0005391', 'MP:0005389'}
3212	MGI:1915817	{'MP:0005387', 'MP:0001186', 'MP:0010771', 'MP:0005376', 'MP:0005386', 'MP:0005397'}
3213	MGI:1916368	{'MP:0005387', 'MP:0005376', 'MP:0005390', 'MP:0005382', 'MP:0005397'}
3214	MGI:1333869	{'MP:0005379', 'MP:0005397', 'MP:0005387', 'MP:0005389'}
3215	MGI:1916315	{'MP:0010768'}
3216	MGI:1915294	{'nan'}
3217	MGI:1096866	{'MP:0005390', 'MP:0005375'}
3218	MGI:3036284	{'nan'}
3219	MGI:5624990	{'MP:0005376', 'MP:0005385'}
3220	MGI:1351331	{'MP:0010768', 'MP:0005384', 'MP:0005380'}
3221	MGI:1314881	{'MP:0010768', 'MP:0005376', 'MP:0005384', 'MP:0005397'}
3222	MGI:1196398	{'MP:0010768', 'MP:0005387', 'MP:0005386', 'MP:0005378', 'MP:0005397'}
