	MGI	MP
8376	MGI:2443778	MP:0008898,MP:0002216,MP:0020869,MP:0009230,MP:0005384,MP:0031356,MP:0009238,MP:0005386,MP:0009838,MP:0001925,MP:0009377,MP:0009239,MP:0009831,MP:0030591,MP:0005389,MP:0008892,MP:0009836,MP:0008545,MP:0005379,MP:0005394,MP:0001932,MP:0003631,MP:0009832,MP:0030590
8377	MGI:1261771	MP:0005386,MP:0005397
8378	MGI:2141980	
8379	MGI:3030643	
8380	MGI:1933180	
8381	MGI:3031293	
8382	MGI:2443361	
8383	MGI:1351315	MP:0010771,MP:0010768,MP:0005378,MP:0005384,MP:0005385,MP:0005391,MP:0005370,MP:0005380,MP:0003631
8384	MGI:1261775	MP:0005391,MP:0005389,MP:0005379,MP:0010771,MP:0010768,MP:0005381
8385	MGI:1917613	MP:0003631
8386	MGI:1333115	
8387	MGI:3773841	
8388	MGI:1917152	
8389	MGI:1277186	MP:0005377,MP:0002006,MP:0005381,MP:0005384,MP:0005385,MP:0005388,MP:0005386,MP:0005367,MP:0005370,MP:0005397,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005391,MP:0005379,MP:0005376,MP:0003631
8390	MGI:2670964	MP:0005389,MP:0005382,MP:0005387,MP:0005378,MP:0010768,MP:0005371,MP:0005390,MP:0005386,MP:0005397,MP:0005376
8391	MGI:107437	MP:0001262,MP:0000752,MP:0003084,MP:0003082,MP:0004179,MP:0004121,MP:0009415,MP:0010090,MP:0005371,MP:0005386,MP:0009404,MP:0003081,MP:0009402,MP:0004819,MP:0005390,MP:0005389,MP:0003083,MP:0002279,MP:0005378,MP:0005369,MP:0002108,MP:0005376,MP:0030566
8392	MGI:2139054	MP:0005380,MP:0010768,MP:0005378,MP:0005384
8393	MGI:1926217	
8394	MGI:1929713	MP:0005376
8395	MGI:2151221	MP:0010768
8396	MGI:1919815	MP:0008560,MP:0002006,MP:0008127,MP:0005388,MP:0005384,MP:0005385,MP:0003331,MP:0004499,MP:0005166,MP:0005367,MP:0005370,MP:0005397,MP:0002941,MP:0000599,MP:0010771,MP:0005389,MP:0005343,MP:0002717,MP:0005387,MP:0005378,MP:0001861,MP:0002968,MP:0005178,MP:0005379,MP:0008114,MP:0005376,MP:0011971,MP:0001860
8397	MGI:2676586	MP:0005387,MP:0005378,MP:0005384,MP:0005385,MP:0005375,MP:0005386,MP:0005370,MP:0005397,MP:0005376,MP:0003631
8398	MGI:1353450	MP:0005370
8399	MGI:1096343	MP:0005389,MP:0005382,MP:0010768,MP:0005381,MP:0005378,MP:0005384,MP:0005386,MP:0005379,MP:0005376,MP:0003631
8400	MGI:1858730	
8401	MGI:1913565	MP:0005386,MP:0001186,MP:0010771
8402	MGI:2443573	MP:0005387,MP:0005381,MP:0005378,MP:0005385,MP:0010768,MP:0005370,MP:0005380,MP:0005397
8403	MGI:1921494	MP:0001186,MP:0005381,MP:0005384,MP:0005371,MP:0005385,MP:0005386,MP:0005367,MP:0005370,MP:0005397,MP:0005380,MP:0010771,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005379,MP:0005376,MP:0003631
8404	MGI:97502	MP:0005387,MP:0005378,MP:0005384,MP:0005388,MP:0005369,MP:0005390,MP:0010768,MP:0005386,MP:0005397,MP:0005376,MP:0003631
8405	MGI:1915365	
8406	MGI:2442298	
8407	MGI:2661338	MP:0005382,MP:0005378,MP:0005394,MP:0005388,MP:0005384,MP:0003631
8408	MGI:1916964	
8409	MGI:2685089	MP:0005381,MP:0005376,MP:0005378,MP:0005370
8410	MGI:1891706	MP:0010771,MP:0005370,MP:0005378,MP:0005385,MP:0005387,MP:0010768,MP:0005386,MP:0005379,MP:0005397,MP:0003631
8411	MGI:3646213	
8412	MGI:2442404	
8413	MGI:1931086	MP:0005389,MP:0002006,MP:0005387,MP:0005378,MP:0005384,MP:0005385,MP:0010768,MP:0005390,MP:0005375,MP:0005386,MP:0005367,MP:0005379,MP:0005397,MP:0005376,MP:0010771
8414	MGI:1889334	MP:0010768,MP:0005381,MP:0005379
8415	MGI:104532	MP:0002006,MP:0005376,MP:0005384,MP:0005370
8416	MGI:2146066	
8417	MGI:1859815	MP:0005389,MP:0005384,MP:0005379
8418	MGI:99435	MP:0005370,MP:0005376,MP:0005397,MP:0010768,MP:0005385
8419	MGI:95523	MP:0001186,MP:0004469,MP:0030350,MP:0000762,MP:0011862,MP:0030205,MP:0000549,MP:0001698,MP:0005375,MP:0009887,MP:0001175,MP:0004537,MP:0005380,MP:0030029,MP:0002083,MP:0000435,MP:0001300,MP:0000166,MP:0001725,MP:0004418,MP:0002006,MP:0011011,MP:0000774,MP:0009703,MP:0004505,MP:0002060,MP:0030391,MP:0004678,MP:0004609,MP:0009545,MP:0000120,MP:0000097,MP:0000441,MP:0001874,MP:0003641,MP:0000428,MP:0002267,MP:0009051,MP:0008540,MP:0008535,MP:0005382,MP:0030358,MP:0009524,MP:0005385,MP:0001240,MP:0005367,MP:0000159,MP:0004247,MP:0011861,MP:0005390,MP:0000440,MP:0009890,MP:0001732,MP:0011085,MP:0005378,MP:0000445,MP:0000157,MP:0012173,MP:0030066,MP:0004449,MP:0005397,MP:0001222,MP:0008525,MP:0000189,MP:0004620,MP:0000107,MP:0008277,MP:0004377,MP:0000438,MP:0001262,MP:0001954,MP:0006213,MP:0004726,MP:0001669,MP:0005381,MP:0000462,MP:0005370,MP:0030443,MP:0010771,MP:0001265,MP:0014152,MP:0030200,MP:0030467,MP:0002989,MP:0000564,MP:0000081,MP:0004322,MP:0008534,MP:0006027,MP:0009601,MP:0006399,MP:0009653,MP:0001677,MP:0008785,MP:0005371,MP:0004320,MP:0005386,MP:0006279,MP:0008272,MP:0012085,MP:0000137,MP:0030095,MP:0005387,MP:0010743,MP:0000106,MP:0000596,MP:0009570,MP:0011290,MP:0030464,MP:0009050,MP:0009611,MP:0002750,MP:0005384,MP:0001231,MP:0001347,MP:0002058,MP:0000521,MP:0003409,MP:0004053,MP:0011086,MP:0001219,MP:0000131,MP:0010911,MP:0004989,MP:0005376,MP:0003631,MP:0000104,MP:0005377,MP:0005388,MP:0000130,MP:0000118,MP:0002152,MP:0030420,MP:0004988,MP:0000074,MP:0004831,MP:0005389,MP:0011710,MP:0003938,MP:0010768,MP:0006400,MP:0005369,MP:0005391,MP:0000780,MP:0003418,MP:0003662,MP:0012667,MP:0005379,MP:0011495
8420	MGI:1922259	
8421	MGI:106020	MP:0005386,MP:0003631
8422	MGI:1923231	MP:0005397
8423	MGI:1289230	MP:0005390,MP:0005375,MP:0005397,MP:0010771,MP:0005376,MP:0005378
8424	MGI:1340032	MP:0010768,MP:0005376
8425	MGI:1917036	MP:0010768
8426	MGI:2687055	
8427	MGI:1858414	MP:0003631,MP:0005384
8428	MGI:103040	MP:0005375,MP:0005380,MP:0010771,MP:0010768,MP:0005378
8429	MGI:1932395	MP:0005390,MP:0005377,MP:0005375,MP:0005376,MP:0010768,MP:0005378
8430	MGI:1913692	MP:0010768
8431	MGI:5435032	
8432	MGI:1888902	
8433	MGI:1889376	
8434	MGI:1330851	
8435	MGI:98642	MP:0005389,MP:0005384,MP:0005379
8436	MGI:2144271	MP:0005386
8437	MGI:1914419	
8438	MGI:96819	MP:0005377,MP:0005382,MP:0002006,MP:0005381,MP:0005384,MP:0005385,MP:0005388,MP:0005375,MP:0005367,MP:0005397,MP:0005390,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005379,MP:0005376,MP:0003631
8439	MGI:106659	MP:0005376,MP:0005367
8440	MGI:2683536	
8441	MGI:95766	MP:0005377,MP:0001186,MP:0005382,MP:0013630,MP:0000063,MP:0001566,MP:0005371,MP:0005386,MP:0005370,MP:0005397,MP:0010869,MP:0005390,MP:0010771,MP:0011278,MP:0002905,MP:0005387,MP:0005378,MP:0010768,MP:0000195,MP:0011276,MP:0011110,MP:0005376,MP:0000135
8442	MGI:1918841	
8443	MGI:1298377	MP:0005387,MP:0005378,MP:0005397
8444	MGI:2444341	MP:0005384,MP:0004000,MP:0005386,MP:0012307,MP:0009454,MP:0008414,MP:0005397,MP:0003635,MP:0031391,MP:0005376,MP:0003631,MP:0001473
8445	MGI:1917612	MP:0005376
8446	MGI:101775	MP:0005397,MP:0005387,MP:0005384,MP:0005379
8447	MGI:3780996	
8448	MGI:1888518	MP:0005369,MP:0005367,MP:0005376,MP:0005378,MP:0005385,MP:0003631
8449	MGI:2140220	MP:0001186,MP:0005386,MP:0005376,MP:0010771,MP:0003631
8450	MGI:109473	MP:0005390,MP:0005376
8451	MGI:1916117	
8452	MGI:2676856	MP:0005376,MP:0005367
8453	MGI:1914926	
8454	MGI:106926	MP:0010768,MP:0005378,MP:0005384,MP:0005385,MP:0005370,MP:0005380,MP:0005397,MP:0005376,MP:0003631
8455	MGI:1861901	MP:0000890,MP:0012443,MP:0000851,MP:0010768,MP:0005384,MP:0006099,MP:0003203,MP:0002184,MP:0003631,MP:0006254
8456	MGI:3589109	MP:0005376,MP:0005384,MP:0005379
8457	MGI:99600	MP:0001186,MP:0002006,MP:0005384,MP:0005385,MP:0005386,MP:0005367,MP:0005370,MP:0005397,MP:0005390,MP:0010771,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005391,MP:0005376,MP:0003631
8458	MGI:2138982	MP:0005386,MP:0005375
8459	MGI:103177	MP:0000220,MP:0011731,MP:0005384,MP:0003312,MP:0001106,MP:0011906,MP:0005403,MP:0003871,MP:0010771,MP:0001393,MP:0005378,MP:0003224,MP:0005376,MP:0003631,MP:0001406,MP:0000753,MP:0005402,MP:0000745,MP:0020354,MP:0005465,MP:0005388,MP:0005386,MP:0001522,MP:0001513,MP:0010760,MP:0005397,MP:0000746,MP:0000921,MP:0005425,MP:0000920,MP:0013438,MP:0005389,MP:0005387,MP:0010768,MP:0002651,MP:0005369,MP:0008814,MP:0003009,MP:0001405
8460	MGI:1916852	
8461	MGI:2442221	MP:0005377,MP:0010768
8462	MGI:3639495	MP:0010771
8463	MGI:95420	MP:0005376
8464	MGI:1930016	MP:0001402,MP:0001417,MP:0001441,MP:0010698,MP:0002566,MP:0003459,MP:0001489,MP:0004807,MP:0012307,MP:0009936,MP:0009454,MP:0003635,MP:0002862,MP:0010771,MP:0002804,MP:0011622,MP:0001394,MP:0001732,MP:0002083,MP:0001961,MP:0005378,MP:0011088,MP:0001902,MP:0001360,MP:0005376,MP:0003631,MP:0004753,MP:0003313,MP:0001473,MP:0005377,MP:0002797,MP:0020864,MP:0001399,MP:0002757,MP:0009455,MP:0005371,MP:0005386,MP:0000746,MP:0001900,MP:0011270,MP:0009142,MP:0001447,MP:0001458,MP:0013140,MP:0010768,MP:0005391,MP:0010540,MP:0001353,MP:0003461,MP:0001486,MP:0001363,MP:0001405,MP:0012296,MP:0005394,MP:0020351
8465	MGI:2153206	
8466	MGI:1914447	
8467	MGI:1922228	
8468	MGI:3031046	
8469	MGI:1916175	
8470	MGI:1917319	MP:0005389,MP:0005384
8471	MGI:2444115	MP:0005386,MP:0005376
8472	MGI:1100836	MP:0005390,MP:0005389,MP:0005379,MP:0010768,MP:0005378,MP:0005384,MP:0005371
8473	MGI:1353421	
8474	MGI:1201409	MP:0001186,MP:0005379,MP:0005389,MP:0005387,MP:0005378,MP:0005384,MP:0005385,MP:0005391,MP:0010768,MP:0005375,MP:0005370,MP:0005380,MP:0005397,MP:0005376,MP:0010771
8475	MGI:1927240	
8476	MGI:1923121	
8477	MGI:1913425	MP:0005376
8478	MGI:1346053	MP:0005386,MP:0005397,MP:0005376,MP:0003631,MP:0005385
8479	MGI:1921331	MP:0005386
8480	MGI:1349390	MP:0010768,MP:0003631,MP:0005378
8481	MGI:1927091	MP:0005387,MP:0005397
8482	MGI:95286	MP:0010771,MP:0001186,MP:0005378
8483	MGI:96778	MP:0002006,MP:0003674,MP:0005381,MP:0005384,MP:0005388,MP:0003331,MP:0009355,MP:0005375,MP:0005386,MP:0005367,MP:0005370,MP:0005397,MP:0002941,MP:0005390,MP:0001656,MP:0005389,MP:0000598,MP:0002628,MP:0005387,MP:0005378,MP:0010768,MP:0003333,MP:0000607,MP:0014045,MP:0002981,MP:0005379,MP:0005376,MP:0003631,MP:0001860
8484	MGI:2685062	MP:0005389,MP:0005397
8485	MGI:97828	
8486	MGI:2179069	MP:0005386
8487	MGI:2442535	
8488	MGI:102755	MP:0005389,MP:0005387,MP:0005397
8489	MGI:88051	MP:0005387,MP:0005386,MP:0005376,MP:0005381
8490	MGI:2183442	
8491	MGI:2384876	MP:0000194,MP:0005382,MP:0009222,MP:0002006,MP:0005381,MP:0005384,MP:0005385,MP:0005388,MP:0003495,MP:0005375,MP:0005386,MP:0010321,MP:0005367,MP:0005370,MP:0005397,MP:0005380,MP:0005390,MP:0010771,MP:0002904,MP:0005389,MP:0008256,MP:0002083,MP:0003432,MP:0005387,MP:0005378,MP:0010768,MP:0009082,MP:0005369,MP:0005379,MP:0000454,MP:0005376,MP:0003631,MP:0009092
8492	MGI:4834332	
8493	MGI:5434953	
8494	MGI:1914353	MP:0005375,MP:0005390,MP:0005378
8495	MGI:1860197	
8496	MGI:3031053	
8497	MGI:1347357	MP:0005386,MP:0005388
8498	MGI:1858215	
8499	MGI:96787	MP:0005381,MP:0005384,MP:0005385,MP:0005386,MP:0005370,MP:0005397,MP:0005380,MP:0005390,MP:0010771,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005391,MP:0005379,MP:0005376,MP:0003631
8500	MGI:98905	MP:0005397,MP:0005387,MP:0005384,MP:0005379
8501	MGI:1926562	MP:0005206,MP:0005258,MP:0001330,MP:0010768,MP:0005378,MP:0005385,MP:0005388,MP:0005369,MP:0005391,MP:0005253,MP:0006309,MP:0005397,MP:0006303,MP:0005376,MP:0003631
8502	MGI:2385894	MP:0005367,MP:0005370,MP:0005376,MP:0005387,MP:0005381,MP:0005384
8503	MGI:98874	MP:0005380,MP:0010768,MP:0005384
8504	MGI:103187	MP:0005375,MP:0002006,MP:0010771,MP:0005376,MP:0005378,MP:0005384
8505	MGI:3645478	
8506	MGI:2685565	
8507	MGI:3528937	
8508	MGI:5592088	
8509	MGI:104561	
8510	MGI:3779761	
8511	MGI:108389	
8512	MGI:1858430	MP:0005390,MP:0005371
8513	MGI:3036260	
8514	MGI:1330833	
8515	MGI:1926162	MP:0005384,MP:0005380,MP:0010768,MP:0005378,MP:0005385,MP:0003631
8516	MGI:2147616	MP:0005382,MP:0005387,MP:0005378,MP:0005385,MP:0005388,MP:0005391,MP:0005390,MP:0010768,MP:0005386,MP:0005397,MP:0005376
8517	MGI:3030245	
8518	MGI:1338881	MP:0005382,MP:0005370,MP:0005378,MP:0005381,MP:0005371,MP:0005384,MP:0005387,MP:0005391,MP:0005386,MP:0010768,MP:0005379,MP:0005380,MP:0005397,MP:0005376,MP:0010771
8519	MGI:1098267	MP:0005386,MP:0005375,MP:0005397,MP:0010768,MP:0005387,MP:0005378
8520	MGI:2684952	MP:0005389,MP:0005386,MP:0010771,MP:0005379
8521	MGI:2143315	MP:0005377,MP:0005386,MP:0005397,MP:0005376,MP:0003631
8522	MGI:2177528	
8523	MGI:108071	MP:0005382,MP:0005381,MP:0005378,MP:0005371,MP:0005384,MP:0005386,MP:0005379,MP:0005394,MP:0005390,MP:0010771
8524	MGI:104295	MP:0005387,MP:0005397
8525	MGI:3690536	
8526	MGI:1097691	MP:0005389,MP:0010768,MP:0005378,MP:0005381,MP:0005384,MP:0005369,MP:0005385,MP:0005390,MP:0005386,MP:0005391,MP:0005379,MP:0005376,MP:0003631
8527	MGI:95929	MP:0005387,MP:0005397
8528	MGI:1927617	MP:0001186,MP:0005386,MP:0005397,MP:0010768,MP:0010771
8529	MGI:1891471	
8530	MGI:2152211	MP:0005389,MP:0005384
8531	MGI:1354707	
8532	MGI:3030882	
8533	MGI:1914391	MP:0005380,MP:0010768,MP:0005384
8534	MGI:2181659	MP:0005377,MP:0005387,MP:0005381,MP:0005378,MP:0005385,MP:0005390,MP:0005386,MP:0005397,MP:0005376,MP:0003631
8535	MGI:1934704	MP:0005397,MP:0010768,MP:0005380,MP:0005387,MP:0005378,MP:0005385,MP:0003631
8536	MGI:104820	MP:0005369,MP:0005382,MP:0005367,MP:0005378,MP:0010768,MP:0005381,MP:0005385
8537	MGI:1915106	
8538	MGI:98239	MP:0005379,MP:0005389,MP:0005387,MP:0005378,MP:0005391,MP:0005375,MP:0005386,MP:0005367,MP:0005370,MP:0005376,MP:0010771
8539	MGI:3030655	
8540	MGI:1913323	MP:0010768
8541	MGI:2684334	MP:0005391,MP:0005389
8542	MGI:1919488	MP:0005391,MP:0005376
8543	MGI:107451	
8544	MGI:1925976	MP:0005389,MP:0005386,MP:0005379,MP:0005376,MP:0010768,MP:0005384
8545	MGI:96394	MP:0005387,MP:0005388,MP:0005397
8546	MGI:107430	MP:0005445,MP:0003290,MP:0005381,MP:0005384,MP:0005385,MP:0003268,MP:0005367,MP:0011087,MP:0010978,MP:0001045,MP:0005378,MP:0002731,MP:0010800,MP:0003604,MP:0011110,MP:0003631,MP:0001047,MP:0001048,MP:0009511,MP:0005386,MP:0005397,MP:0004936,MP:0000527,MP:0005389,MP:0000520,MP:0001044,MP:0005387,MP:0010768,MP:0001046,MP:0010801,MP:0005369,MP:0005379
8547	MGI:1927638	MP:0005386,MP:0005376,MP:0005397
8548	MGI:1916428	MP:0001186,MP:0005378,MP:0010771,MP:0005397,MP:0010768,MP:0005388,MP:0005376
8549	MGI:2143539	MP:0005389,MP:0005370,MP:0005378,MP:0005387,MP:0005390,MP:0005367,MP:0005379,MP:0005397,MP:0005376,MP:0010771
8550	MGI:2147716	
8551	MGI:2150150	MP:0005377,MP:0005387,MP:0005378,MP:0010768,MP:0005390,MP:0005386,MP:0005397,MP:0005376,MP:0003631
8552	MGI:1306824	MP:0005391,MP:0010768,MP:0005384
8553	MGI:99665	
8554	MGI:1261758	MP:0002006,MP:0005387,MP:0005378,MP:0005384,MP:0010768,MP:0005386,MP:0005397,MP:0005380,MP:0005390,MP:0003631
8555	MGI:1920266	
8556	MGI:96226	MP:0005369,MP:0005375,MP:0005376,MP:0010768,MP:0005378,MP:0005385
8557	MGI:1934229	MP:0005382,MP:0010768,MP:0005381,MP:0005378,MP:0005384,MP:0005386,MP:0005380,MP:0005390,MP:0003631
8558	MGI:1858422	MP:0005387,MP:0005388,MP:0005397
8559	MGI:1916905	
8560	MGI:3030452	
8561	MGI:105094	MP:0005389,MP:0005387,MP:0005378,MP:0005384,MP:0010768,MP:0005369,MP:0005391,MP:0005375,MP:0005386,MP:0005370,MP:0005397,MP:0005376,MP:0003631
8562	MGI:1344352	MP:0005389,MP:0005370,MP:0005378,MP:0005384,MP:0005387,MP:0010768,MP:0005386,MP:0005379,MP:0005380,MP:0005397,MP:0005376,MP:0003631
8563	MGI:1922269	MP:0005386
8564	MGI:3650286	
8565	MGI:3030281	
8566	MGI:1919223	MP:0005375,MP:0005390,MP:0005378,MP:0005389
8567	MGI:107162	MP:0005389,MP:0005384,MP:0005397
8568	MGI:2444098	
8569	MGI:2444848	MP:0005379,MP:0005387,MP:0005378,MP:0005381,MP:0005384,MP:0005369,MP:0005390,MP:0010768,MP:0005386,MP:0005367,MP:0005370,MP:0005397,MP:0005376,MP:0003631
8570	MGI:1352464	MP:0001262,MP:0005534,MP:0005381,MP:0005384,MP:0005385,MP:0003331,MP:0009355,MP:0005375,MP:0005150,MP:0005370,MP:0000599,MP:0005390,MP:0001656,MP:0000598,MP:0003887,MP:0005378,MP:0009763,MP:0005365,MP:0010182,MP:0005376,MP:0001860,MP:0002006,MP:0001552,MP:0003980,MP:0005386,MP:0005397,MP:0010027,MP:0005343,MP:0002628,MP:0005387,MP:0010768,MP:0004774,MP:0003893,MP:0003324,MP:0004789,MP:0005178,MP:0005379,MP:0008019
8571	MGI:102581	MP:0005391
8572	MGI:1928896	MP:0005390,MP:0005382,MP:0005380,MP:0010768,MP:0003631
8573	MGI:97760	MP:0005386,MP:0005375,MP:0005370,MP:0005376,MP:0005378
8574	MGI:1926139	
8575	MGI:1915153	
8576	MGI:2141413	
8577	MGI:106210	MP:0005367,MP:0010768,MP:0005380,MP:0005376,MP:0005387,MP:0005381,MP:0005384
8578	MGI:3644475	
8579	MGI:109188	MP:0005369,MP:0005391,MP:0005376,MP:0010768,MP:0003631,MP:0005384
8580	MGI:101850	MP:0005391,MP:0005387,MP:0003631,MP:0005397
8581	MGI:1914510	MP:0005376,MP:0010771,MP:0005379
8582	MGI:1859648	MP:0001262,MP:0020508,MP:0005385,MP:0009456,MP:0005386,MP:0012307,MP:0009454,MP:0009936,MP:0020551,MP:0001900,MP:0001475,MP:0005378,MP:0005391,MP:0020512,MP:0001363,MP:0020514,MP:0005376,MP:0003631,MP:0001473
8583	MGI:1914025	
8584	MGI:2443205	MP:0005397,MP:0002006,MP:0005387,MP:0010768,MP:0005384
8585	MGI:1917535	
8586	MGI:1923492	MP:0005376,MP:0005381,MP:0005379
8587	MGI:3030523	
8588	MGI:2684912	MP:0005389,MP:0005384
8589	MGI:106653	MP:0000479,MP:0008489,MP:0001634,MP:0005381,MP:0005384,MP:0005385,MP:0000511,MP:0000495,MP:0005386,MP:0005397,MP:0000490,MP:0005380,MP:0000488,MP:0001732,MP:0011085,MP:0000477,MP:0005387,MP:0005378,MP:0010768,MP:0010155,MP:0005379,MP:0005376,MP:0003631
8590	MGI:2135962	MP:0005389,MP:0005378,MP:0005384
8591	MGI:2444412	MP:0005387,MP:0005378,MP:0005385,MP:0005371,MP:0005391,MP:0005375,MP:0005386,MP:0005397,MP:0005390,MP:0003631
8592	MGI:95296	MP:0001954,MP:0005382,MP:0000745,MP:0006108,MP:0005388,MP:0005384,MP:0005371,MP:0005385,MP:0004568,MP:0005386,MP:0001106,MP:0000746,MP:0001053,MP:0005380,MP:0011906,MP:0000920,MP:0005390,MP:0000755,MP:0001265,MP:0011085,MP:0010768,MP:0005378,MP:0002651,MP:0001263,MP:0005369,MP:0005391,MP:0008814,MP:0001405,MP:0001406,MP:0003631
8593	MGI:88327	MP:0010771,MP:0005387,MP:0005378,MP:0005384,MP:0005391,MP:0005386,MP:0005379,MP:0005397,MP:0005376,MP:0003631
8594	MGI:2672983	
8595	MGI:97388	MP:0005389,MP:0005370,MP:0005378,MP:0005385,MP:0005387,MP:0005391,MP:0005386,MP:0005367,MP:0005379,MP:0005397,MP:0005390,MP:0010771
8596	MGI:95911	
8597	MGI:1196345	MP:0005389,MP:0005379,MP:0005370,MP:0005397,MP:0005387,MP:0005378,MP:0005385
8598	MGI:1913736	MP:0005375,MP:0005386,MP:0005370,MP:0005376,MP:0005387,MP:0005378,MP:0005384
8599	MGI:1345152	
8600	MGI:1347059	MP:0005386,MP:0005376,MP:0005388,MP:0005385
8601	MGI:3030630	
8602	MGI:1890544	
8603	MGI:2183451	MP:0005397
8604	MGI:104627	MP:0001504,MP:0001402,MP:0001186,MP:0005382,MP:0002106,MP:0008489,MP:0000965,MP:0003313,MP:0011731,MP:0005381,MP:0005384,MP:0005371,MP:0000955,MP:0005386,MP:0002882,MP:0005323,MP:0005367,MP:0005397,MP:0005380,MP:0010771,MP:0002269,MP:0010047,MP:0001077,MP:0001523,MP:0001524,MP:0002083,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005391,MP:0002229,MP:0005394,MP:0005376,MP:0003631,MP:0005277
8605	MGI:1915448	
8606	MGI:102756	
8607	MGI:1891836	MP:0001262,MP:0001402,MP:0005377,MP:0002842,MP:0005382,MP:0011101,MP:0005388,MP:0005384,MP:0005385,MP:0001326,MP:0005386,MP:0001925,MP:0005669,MP:0005389,MP:0010768,MP:0005378,MP:0005391,MP:0005656,MP:0001261,MP:0001984,MP:0008545,MP:0005394,MP:0005376,MP:0003631,MP:0020351
8608	MGI:2442454	
8609	MGI:1201607	
8610	MGI:2443472	MP:0005391,MP:0005386,MP:0005390,MP:0003631
8611	MGI:2443972	MP:0005375,MP:0005376,MP:0005378,MP:0005397
8612	MGI:2384575	
8613	MGI:99695	MP:0005389,MP:0005387,MP:0005388,MP:0005385,MP:0005384,MP:0010768,MP:0005386,MP:0005397,MP:0005380
8614	MGI:2449121	MP:0002766,MP:0005382,MP:0000440,MP:0000825,MP:0010768,MP:0005378,MP:0005388,MP:0005384,MP:0000827,MP:0011055,MP:0001891,MP:0005390,MP:0003631
8615	MGI:3031225	
8616	MGI:1924307	MP:0005384
8617	MGI:97850	MP:0005390,MP:0005379,MP:0005376,MP:0005388,MP:0005371
8618	MGI:97877	MP:0005376,MP:0005381,MP:0005384
8619	MGI:1913310	MP:0005391,MP:0005386,MP:0005375,MP:0005397,MP:0005376,MP:0005387,MP:0005378
8620	MGI:2443699	
8621	MGI:2443390	MP:0004799,MP:0005397,MP:0009858,MP:0005387,MP:0005384
8622	MGI:101932	MP:0004732,MP:0005480,MP:0001556,MP:0005381,MP:0005385,MP:0005375,MP:0005457,MP:0002079,MP:0003953,MP:0005137,MP:0011049,MP:0005378,MP:0005145,MP:0009255,MP:0005117,MP:0005376,MP:0003631,MP:0003973,MP:0010024,MP:0001559,MP:0005217,MP:0001552,MP:0005386,MP:0009167,MP:0005123,MP:0005397,MP:0000505,MP:0000189,MP:0005491,MP:0001924,MP:0005389,MP:0000182,MP:0002664,MP:0001752,MP:0005387,MP:0005369,MP:0001261,MP:0005178,MP:0005379
8623	MGI:1921366	MP:0005389,MP:0005387,MP:0005378,MP:0005391,MP:0005390,MP:0005367,MP:0005379,MP:0005397,MP:0005376
8624	MGI:1916415	MP:0005367,MP:0005397,MP:0010768,MP:0005376,MP:0005387,MP:0005381,MP:0005384
8625	MGI:2153249	MP:0005387,MP:0005384,MP:0005397
8626	MGI:88515	MP:0001306,MP:0011697,MP:0008794,MP:0008841,MP:0008796,MP:0005384,MP:0005391,MP:0002840,MP:0001303,MP:0001297,MP:0001304,MP:0010254
8627	MGI:3031281	
8628	MGI:1298227	MP:0010768,MP:0005384,MP:0005397
8629	MGI:1261791	MP:0005386,MP:0005376,MP:0005378
8630	MGI:2685556	MP:0005387,MP:0010768,MP:0005376,MP:0005397
8631	MGI:103062	MP:0008600,MP:0002136,MP:0008578,MP:0005387,MP:0010768,MP:0005384,MP:0005391,MP:0000188,MP:0005367,MP:0005379,MP:0005397,MP:0005376,MP:0008076
8632	MGI:1913705	MP:0005389
8633	MGI:1891343	MP:0005369,MP:0005376
8634	MGI:1930079	MP:0005389,MP:0005370,MP:0005378,MP:0005381,MP:0005384,MP:0005387,MP:0010768,MP:0005386,MP:0005367,MP:0005379,MP:0005397,MP:0005376,MP:0010771
8635	MGI:2685821	
8636	MGI:87872	MP:0010259,MP:0001314,MP:0001317,MP:0010261
8637	MGI:2137896	MP:0005386,MP:0010771,MP:0005379
8638	MGI:1098623	
8639	MGI:2137357	MP:0005391,MP:0010768,MP:0005380,MP:0005387,MP:0005378,MP:0003631
8640	MGI:1349453	
8641	MGI:107745	MP:0005387,MP:0010768,MP:0005384,MP:0005371,MP:0005369,MP:0005386,MP:0005397,MP:0005380,MP:0005376,MP:0003631
8642	MGI:2448439	
8643	MGI:2142632	MP:0005386,MP:0010768
8644	MGI:3644409	
8645	MGI:1933973	MP:0005382,MP:0010771,MP:0010768,MP:0005381,MP:0005378,MP:0005384,MP:0005388,MP:0005390,MP:0005386,MP:0005380,MP:0005376,MP:0003631
8646	MGI:87879	MP:0005391,MP:0005370,MP:0010768,MP:0005397,MP:0005387,MP:0005381,MP:0005376
8647	MGI:2442418	
8648	MGI:1918639	MP:0005386,MP:0005397,MP:0010771,MP:0005387,MP:0005378
